id_react_refs|reaction_text
Q9UQ88_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9UQ88_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9UQ88_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9UQ88_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P21127_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P21127_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P21127_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P21127_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P21127_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P21127_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P21127_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P21127_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P21127_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P21127_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P21127_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P21127_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P21127_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P21127_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P21127_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P21127_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P21127_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P21127_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P21127_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P21127_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9NYV4_1|[DNA-directed RNA polymerase] + ATP = ADP + H(+) + phospho-[DNA-directed RNA polymerase]
Q9NYV4_2|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9NYV4_3|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9NYV4_1|[DNA-directed RNA polymerase] + ATP = ADP + H(+) + phospho-[DNA-directed RNA polymerase]
Q9NYV4_2|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9NYV4_3|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9NYV4_1|[DNA-directed RNA polymerase] + ATP = ADP + H(+) + phospho-[DNA-directed RNA polymerase]
Q9NYV4_2|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9NYV4_3|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q14004_1|[DNA-directed RNA polymerase] + ATP = ADP + H(+) + phospho-[DNA-directed RNA polymerase]
Q14004_2|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q14004_3|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q14004_1|[DNA-directed RNA polymerase] + ATP = ADP + H(+) + phospho-[DNA-directed RNA polymerase]
Q14004_2|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q14004_3|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O94921_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O94921_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O94921_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O94921_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O94921_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O94921_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q96Q40_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q96Q40_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q96Q40_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q96Q40_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q96Q40_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q96Q40_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q96Q40_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q96Q40_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q96Q40_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q96Q40_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q00536_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q00536_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q00536_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q00536_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q00536_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q00536_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q00537_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q00537_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q00537_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q00537_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q07002_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q07002_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q07002_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q07002_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9BWU1_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9BWU1_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9BWU1_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9BWU1_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P24941_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P24941_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P24941_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P24941_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q8IZL9_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q8IZL9_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q8IZL9_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q8IZL9_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q8IZL9_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q8IZL9_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q8IZL9_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q8IZL9_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q8IZL9_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q8IZL9_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P11802_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P11802_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P11802_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P11802_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q00535_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q00535_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q00535_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q00535_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P49336_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P49336_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P49336_3|[DNA-directed RNA polymerase] + ATP = ADP + H(+) + phospho-[DNA-directed RNA polymerase]
P49336_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P49336_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P49336_3|[DNA-directed RNA polymerase] + ATP = ADP + H(+) + phospho-[DNA-directed RNA polymerase]
P50750_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P50750_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P50750_3|[DNA-directed RNA polymerase] + ATP = ADP + H(+) + phospho-[DNA-directed RNA polymerase]
P50750_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P50750_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P50750_3|[DNA-directed RNA polymerase] + ATP = ADP + H(+) + phospho-[DNA-directed RNA polymerase]
Q00532_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q00532_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q00532_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q00532_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q00532_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q00532_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q8IVW4_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q8IVW4_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q8IVW4_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q8IVW4_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q5MAI5_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q5MAI5_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q5MAI5_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q5MAI5_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O76039_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O76039_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O76039_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O76039_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P49759_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P49759_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P49759_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
P49759_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P49759_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P49759_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
P49759_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P49759_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P49759_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
P49760_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P49760_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P49760_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
P49760_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P49760_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P49760_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
P49760_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P49760_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P49760_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
P49761_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P49761_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P49761_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
P49761_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P49761_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P49761_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
P49761_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P49761_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P49761_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
P49761_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P49761_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P49761_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q13627_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13627_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13627_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q13627_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13627_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13627_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q13627_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13627_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13627_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q13627_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13627_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13627_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q13627_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q13627_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q13627_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q9Y463_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9Y463_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9Y463_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q9Y463_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9Y463_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9Y463_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q9Y463_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9Y463_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9Y463_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q92630_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q92630_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q92630_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q92630_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q92630_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q92630_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
O43781_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O43781_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O43781_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
O43781_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O43781_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O43781_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q9NR20_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9NR20_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9NR20_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q9NR20_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9NR20_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9NR20_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q9NR20_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9NR20_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9NR20_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q9NR20_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9NR20_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9NR20_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
Q9NR20_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9NR20_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9NR20_3|ATP + L-tyrosyl-[protein] = ADP + H(+) + O-phospho-L-tyrosyl-[protein]
P49841_1|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
P49841_2|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
P49841_3|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P49841_4|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P49841_1|[tau protein]-L-serine + ATP = [tau protein]-O-phospho-L-serine + ADP + H(+)
P49841_2|[tau protein]-L-threonine + ATP = [tau protein]-O-phospho-L-threonine + ADP + H(+)
P49841_3|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P49841_4|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q86Z02_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q86Z02_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q86Z02_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q86Z02_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q86Z02_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q86Z02_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q86Z02_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q86Z02_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9H2X6_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9H2X6_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9H2X6_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9H2X6_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9H2X6_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9H2X6_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9H422_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9H422_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9H422_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9H422_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9UPZ9_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9UPZ9_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q9UPZ9_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q9UPZ9_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P20794_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P20794_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P20794_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P20794_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P20794_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P20794_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P28482_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P28482_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P28482_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P28482_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P53779_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P53779_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P53779_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P53779_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P53779_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P53779_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q15759_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q15759_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q15759_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q15759_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P53778_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P53778_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
P53778_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
P53778_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O15264_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O15264_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
O15264_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
O15264_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q16539_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q16539_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q16539_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q16539_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q16539_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q16539_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q16539_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q16539_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q16539_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q16539_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q8TD08_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q8TD08_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
Q8TD08_1|ATP + L-seryl-[protein] = ADP + H(+) + O-phospho-L-seryl-[protein]
Q8TD08_2|ATP + L-threonyl-[protein] = ADP + H(+) + O-phospho-L-threonyl-[protein]
